id,title,rating,review
tt14849194,,6,"I am big fan of director Alexander Payne (The Descendants, Sideways) and of actor Paul Giamatti in particular. Both have teamed up before with marvellous results, but this movie has got 1 problem that made me only rate it with 6 stars though:The bad:the middle part of this story stretches out too long, with several quite tedious scenes, which could have easily been cut out of it without hurting the storyline. I started watching at my watch half way through several times because of this lack of spark and punch. Such a pity!Fortunately this movie picked up momentum again towards the warmhearted Christmas spirited final, but I still will only award this movie with 6 stars (instead of 7) because I got bored at many moments during the somewhat tedious and long middle part.The story: It's about a young student and his teacher, who both are lonely souls and although they cant stand each other at first, eventually slowly do bond with each other during a Christmas holiday. Acting by Paul Giamatti is masterful (as always), BUT some of the other actors fail to impress me.Not the best of director Alexander Payne's work, but definitely still worth a watch, because it left me in my seat with a smile on my face and a feel good Christmas spirit of caring for one another!"
tt14849194,,5,"Lots of great reviews here. Many people who have seen Sideways seem to be excited that Giamatti has re-teamed with Payne the director.Of course, the film is in no way related to the other movie, except that both were involved and that Sideways has quite a cult following.Unfortunately this is not my type of movie. I'm not saying it's bad. And I'm not saying anything bad about the people who seem to love it. It's just not for me.It's a character driven movie, which is fine, except I didnt bond with any of the characters. And I found the choice of musical tunes throughout to be annoying at best.So if you like drawn out period piece character driven flicks, you may like this one. I didn't love it, but I could see how some might, hence the ""5"" rating."
tt14849194,,9,"It's a comedy-drama set from December 16, 1970, to the first week of January 1971 in an exclusive boy's boarding school in New England and Boston, Massachusetts. It follows the experiences of the ""holdovers,"" that is, the students who cannot go home over the Christmas holidays and the two Barton staff left to supervise them during the holidays.There are five holdovers: Teddy Kountze (Brady Hepner), Jason Smith (Michael Provost), and Angus Tully (Dominic Sessa) are upper-class wealthy WASP students. Alex Ollerman (Ian Dolley) is a younger Mormon student whose parents are on a mission in South America. Ye-Joon Park (Jim Kaplan) is from South Korea.Left to supervise is Paul Hunham (Paul Giamatti), an unmarried ancient history teacher who was once a student at Barton and has taught there all his career. He's a demanding curmudgeon who almost everyone dislikes. African American Mary Lamb (Da'Vine Joy Randolph), the head cook, is also present; her son, a Barton grad, has just been killed in Vietnam.The film follows the shared experiences of the holdovers, though four students leave after a week when a wealthy father takes them for a ski holiday. Paul cannot contact Angus's parents, so he must stay with Paul and Mary at Barton. We also meet the school's headmaster, Hardy Woodrup (Andrew Garman), his administrative assistant, Lydia Crane (Carrie Preston), and janitor Danny (Naheem Garcia).""The Holdovers"" is a delightful comedy leavened with wisdom as we learn the dark secrets that have shaped Paul Hunham and Angus Tully. Giamatti, Sessa, and Randolph are all excellent. The script unfolds the twists and turns superbly. ""The Holdovers"" is a great Christmas movie."
tt14849194,,8,"Very enjoyable film with outstanding performances and a wonderful warm vibe accompanied by the Christmas season. It's funny at times, sad at times, and feel-good. It's a story that almost all can relate to and will really touch your heart. It deals with so many themes, but mainly grief, the past, family, and what makes a person who they are. It's also very original and has a great script, cinematography, and soundtrack. I would highly advise to see it in the theaters as well as you really get the 70's vibe and deep moment on the big screen. There aren't many negatives to this film and I would recommend it to most people."
tt14849194,,9,"When the director Alexander Payne appeared on stage following a screening of ""The Holdovers"" that I attended at the Toronto International Film Festival he received a standing ovation. That was not surprising because it's a heartwarming crowdpleasing film and one of Payne's best. It reunites Payne with Paul Giamatti who starred in the director's 2005 film ""Sideways."" Giamatti and Da'Vine Joy Randolph are superb and Dominic Sessa in his film debut is a brilliant find. Set during the holiday season in 1970 at a New England boarding school with a side trip to Boston ""The Holdovers"" shows how human connections that may seem unlikely can be transformative."
tt14849194,,10,"Sad, poignant, funny, and beautiful are words that best describe this film. If this film doesn't make you feel sone kind of emotion, you are absolutely heartless. You love these characters. You feel for them on every single level. The film itself feels like a film from the 70s. The twists and turns the film takes are wonderful and heartwarming/heartbreaking. Paul Giamatti is excellent as always. This is Dominic Sessa's first film and he does an outstanding job. No crazy special effects or bloated explosions. Just great filmmaking. It's streaming on Peacock. An absolute holiday must. Take the time to watch it. You'll love it."
tt14849194,,6,"I'm not exactly clear why the movie is listed as both a comedy and a drama on IMDB. The movie didn't seem to have very much humor to it. It's a warm and inviting story. A nice film. Nothing ostentatious or extravagant. The picture features strong acting and a realistic depiction of the era, which is 1970 into 1971. As a senior in high school at the time, I particularly enjoyed hearing some of the music from that era.My rating of 6 teetered between a 6 and 7. But, since the plot didn't elicit any significant emotions or reactions in me, I decided to give it a lower rating. It's a likeable movie, as I mentioned above."
tt14849194,,6,"Set in December 1970, ""The Holdovers"" follows a small group of students who have to stay on campus over the Christmas break at Barton Academy (a prestigious boarding school in Massachusetts,) alongside a curmudgeonly ancient history teacher (Paul Giamatti.) That sounds like a potentially amusing premise for a breezy comedy-drama, especially when Alexander Payne is directing. Having greatly enjoyed and admired several of Payne's previous films such as ""Sideways,"" ""The Descendants,"" and ""Nebraska,"" I was looking forward to this film. Overall, I found it to be simply fine and not up to par with the level of quality of most of Payne's films. There's nothing too wrong with it by any stretch of the imagination, but it's often generic and forgettable compared to Payne's other films.An indie dramedy like this film would generally be expected to be defined by being character- and writing-driven. Unfortunately, neither the characters nor the writing here are especially unique enough to structure a compelling plot around. Paul (Giamatti's character) is very generic, as is the rebellious student Angus, whose relationship with Paul is a pivotal part of the film. On a better note, Da'Vine Joy Randolph gives a strong and impactful performance as Mary, a cafeteria worker dealing with bereavement; her character is interestingly more dynamic and multi-dimensional than either Paul or Angus. The writing and humor is less unique, funny, or engaging than many of Payne's films, as the attempts at plot devices, character development, and humor often boil down to insult comedy between Paul and Angus--which, ultimately, wears out its welcome a bit, and actually causes a bit of collateral damage in making the film's tone and story feel less sincere. Regardless of the sincerity of the story, another thing that is clear here is that there needed to be a stronger and less predictable core to the plot in order for the film to remain engaging for its 133-minute runtime.The film's retro, 1970s-aesthetic is commendable and helps contribute to the atmosphere of the film, and there still are some sporadic sweet moments of Paul and Mary hanging out around the television and a few decent jokes here and there. So ""The Holdovers"" is a fine enough film, but it won't be a new holiday classic for me. 6/10."
tt14849194,,8,"Greetings again from the darkness. We've all had that teacher. You know, the one with an evil streak who just seemed to thrive on making students miserable. Throw in a staff and administrators who feel the same way, and the casting choice for the teacher becomes obvious. Enter the always great and perfectly curmudgeonly Paul Giamatti. This is the first time Giamatti has worked with two-time Oscar winner Alexander Payne since their brilliant SIDEWAYS (2004), and it's clear these two share a wavelength for comedy and drama, even in throwback form.Paul Hunham (Giamatti) is a long-time professor at Barton Academy, an all-boys private prep school located in the snowy northeast. It's December 1970, and an early scene exemplifies how he relishes the failing grades he bestows upon desperate students so afraid to disappoint their rich parents. In the final class before the holiday break, the student-teacher banter doesn't go so well for the boys, and they head to break with an extra workload. Hunham is easily manipulated into babysitting the titular holdovers - students stuck at school over the break, while most others spend time with family, often on exotic trips.Initially there are five students, but after a certain development, what remains is Hunham, smart but troubled Angus Tully (first timer Dominic Sessa) and the school's head cook, Mary Lamb (a divine Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019). Hunham is perpetually annoyed and has a weakness for booze. Angus is frustrated that his mother left him at school so she could travel with her new husband, and Mary is grieving over her son who was killed in Vietnam. Watching these three struggle to bond is a case study in psychology, yet of course we know they will ultimately form a family of misfits, depending on each other to offset the loneliness.The genius tagline for the film is ""Discomfort and Joy"", and initially the first overshadows the latter. Isolated from the world in their own way, the three characters begin to influence each other, showing broken/wounded people need and deserve love and friendship as much as anyone else. ""Entre nous"" (just between us) becomes a kind of calling card for this trio, and a Christmas party thrown by an eternally optimistic staffer (Carrie Preston) is a turning point.Giamatti is master of this material and only goes over the top a time or two. It's painful and humorous each time he is so anxious to infuse his breadth of ancient civilization facts into even the most mundane conversations. Newcomer Sessa possesses star potential and nails a complex first role. Da'Vine Joy Randolph's Mary is the heart of the film, doling out advice to Hunham and comfort to Angus. Depression is a vein running through these characters and it's acknowledged, though not the focus.This is Alexander Payne's first film since the disappointing DOWNSIZING (2017), but his brilliance has been proven in ABOUT SCHMIDT (2002), SIDEWAYS (2004), THE DESCENDANTS (2011), and NEBRASKA (2013). This time he's working from a screenplay by successful TV writer, David Hemingson, and though there is never much suspense about where the story or characters are headed, we enjoy the ride immensely. Cinematography from Eigil Byrld (IN BRUGES, 2008), perfectly complements the emotions (shot on digital, graininess added in post), and the soundtrack is period-specific, including the great Cat Stevens. Pay attention to the retro opening credits and logos, and enjoy a smart and funny film (an Alexander Payne trademark).Opening in theaters November 10, 2023."
tt14849194,,6,"I went into this movie expecting a comedy, and while I did have a few laughs, it was actually very depressing. There was nothing funny about the experiences of the characters, and the whole movie felt pretty mediocre to me. I started falling asleep at the final 20 minutes out of pure boredom. All actors were great in their roles, and I liked the setting and time period. I would not watch again, nor do I care what happened in the last 20 minutes.The teen was on antidepressants. I'm no expert, but seemed a bit far fetched for early 70's. He visits his father in the psych ward, and the scene is so depressing and awful."
tt14849194,,5,"Well, i normaly will not spend more than 20 minutes watching a movie/tv episode, if it has not yet Drawn me in, but due to the high rating and Paul Giamatti, i stuck with it, hoping it would ""start up"" at some point, but it never did, it just meandered along without ANY real connection from myself, nothing about it engaged me at all.It is lacking throughout and not just in parts, there was nothing to ""draw you in"", nor FEEL concern for anything going on, or any character.Paul played his part Completely as always, a real quality actor, but even he cannot inspire any real engagement with this movie.I would not pan it, nor guide people away from it, but i am bewildered at the very high rating, over 9 i think when i first looked, now at 8.2 and i expect it will drop further as we get more legitimate ratings from more viewers.It is simply NOT agreat movie at all, which c ertainly a 9 would indicate. If i were to be negative, i'd say it was more like a couple of episodes of a so so TV series and NOT a great movie.I think most watching shall be waiting for it to ""take off"" as i did, which it will not, and when the more realistic rating of around 6 settles in, people won't have such high expectations.Possibly if some dark humour had been injected into it, may have helped, but as it is, it's fairly uneventful, lacking humour, or anything to really engage the viewer."
tt14849194,,10,"Ever since The Descendants (2011), I've appreciated the family dramas that Alexander Payne has brought to the big screen. After loving Nebraska (2013) and ignoring the mistake that was Downsizing (2017), I was ready to give another chance on The Holdovers (2023). I'm pleased to report that I think this film is his finest to date. Not only does it have a heartfelt story, but the way it was filmed made it truly feel like a movie from the 1970s was unearthed and brought to life through modern actors.The story itself isn't particularly original. A disliked teacher at a boarding school has to stay with the kids whose parents did not pick them up for Christmas break (the titular ""holdovers""). However, the acting of the leads made it a joy to watch. It felt like The Dead Poets Society (1989) with the smart dialogue of a Tarantino film. Paul Giamatti stands out with his fantastic performance, which was merely lifted by similarly spectacular performances by Dominic Sessa and Da'Vine Joy Randolph. The amount of character growth and tough decisions all three go through in this film is enough to recommend it on that merit alone.Having seen a lot of films in my life, it astonished me how well Payne mimicked the style of films from the 1970s. For most period pieces, the trappings of the era are the only thing the production designer considers. Cars. Clothes. Colors. Here, in a movie set during a time that had its own cultural identity in film, we see the emergence of a truly period piece-one that looks and sounds like it was made in the same era as its subject. I certainly hope Payne continues to make movies in this way, because it really adds depth to the immersion.An expertly acted and perfect period piece, I give The Holdovers 5.0 stars out of 5."
tt14849194,,8,"This film was a refreshing change of pace for us. No special effects. No glamorous soundtrack. And the only product placement was Miller Beer (""The champagne of beers"").Set in a college-preparatory boarding school for boys in small town in Massachusetts in 1970, the film told the story of a group of misfit students and their misfit teacher. The costumes, opening scenes, and sets were perfect for the period--within minutes I could not only guess the year within a decade but also felt myself transported to that time and place.Paul Giamatti superbly portrayed the character of a bitter, cynical professor of history. Immediately we perceive him as impatient, sheltered, and arrogant, but in the end he is shown to be compassionate and adventurous.Another principal character was played by Dominic Sessa. I was not familiar with him but I think the casting was perfect. Sessa's character was a brooding and bored student with a history of being expelled from private schools and a financially stable but emotionally unstable family life.Through the story we learn that the teacher and the student have more in common than they might have guessed. Their bond culminates in a surprisingly self-sacrificing act by the erstwhile arrogant mentor.An excellent supporting role was played by Da'Vine Joy Randolph, who portrayed the dining hall manager who becomes an unlikely advisor to Giamatti's character.Elements of dry humor, surprise, and scenes of Boston including Fanueil Hall and the Commons, add flavor to the film and help keep the tempo upbeat, which is important for a film with no special effects, big-name stars, or a trendy soundtrack."
tt22041854,,6,"I have been excited to see this for months - finally out on MAX so I went for it - and the first hour was fantastic . They were both very good in their roles and the chemistry( or lack of ) was very well presented . It took the story of the two of them meeting and made it come to life , the filming was interesting and the general vibe felt spot on . The development in this first part for the characters was great and you really felt like you were being set up to be taken somewhereAnd then ....Then all the sudden the second half it's like the character development just stopped , very little connected together or made sense without background knowledge into the story as a whole , and then the last 20 min it was like ""oh shoot we have 20 min better finish it "" and no one could figure out exactly how .The jump from being in an abusive relationship to being her own woman was instant and it all felt very juvenile and hallmark in the end .Worth watching ? Yes for sure . Not great film but really could have been which made it more disappointing."
tt22041854,,6,"When a film seeks to depict the life story of a beloved public figure, it generally works best when it paints a comprehensive portrait of said individual. However, in this biography of the wife of rock icon Elvis Presley, viewers get a picture that seemingly tells only half of the story. Writer-director Sofia Coppola's latest focuses on the years Priscilla Presley (Cailee Spaeny) spent with Elvis (Jacob Elordi). They embark on a sincerely loving relationship that, sadly, falls prey to problems with drugs, firearms, infidelity, prolonged separations and control freak tendencies, conditions - largely initiated by Elvis - that eventually lead to their separation (and at times cause the film to be more about him than her). Regrettably, the choice of this narrative leaves out the many significant personal and professional accomplishments of Priscilla's life on her own, an inspiring story that's completely (and perplexingly) overlooked. As a consequence, viewers are primarily shown a profile of a predominantly subservient character who rarely rebels until she finally somehow musters up the courage to leave (where did that trait come from?), with nothing about the successes that followed. In addition, there are many story threads that feel unresolved or underdeveloped, leaving audiences hanging about what comes from them. To its credit, ""Priscilla"" is, in several respects, some of the best (though surprisingly most conventional) work that Coppola has produced as a filmmaker, as evidenced in the cinematography and editing and in Elordi's balanced portrayal of Elvis. But, like other of Coppola's efforts, this offering could still use some tidying up in the writing, character development and overall story structure. The wife of a King truly warrants better treatment."
tt22041854,,6,"Before Elvis Presley's daughter Lisa Marie passed away earlier this year, she was quite contemptuous over Sofia Coppola's portrayal of her parents in her biographical feature Priscilla. Based on Priscilla Presley's 1985 memoir Elvis and Me, the film has nonetheless garnered mostly positive reviews and even earned Cailee Spaeny the Volpi Cup for Best Actress at the 2023 Venice Film Festival. Given that Priscilla herself was an executive producer on this project, it's best to look at this project at a more earnest portrayal of Elvis and Priscilla instead of it being romanticized or sugar coated.Now as this film depicts the courtship between a then 14 year old Priscilla and a then 24 year old Elvis, the biggest takeaway from this feature is that it's supposed to comment more on the idea of love being difficult to obtain as the wife of a global superstar. While it does depict a taboo romantic subject in mind, it becomes far more toxic when Elvis proves to be far more manipulative and abusive than his rockstar persona claims otherwise. Cailee Spaeny and Jacob Elordi share quite a conflicting bond as their depictions show a more disturbing underbelly to what the public thought of the Presleys otherwise. Coppola makes sure to emphasize the unfortunate implications behind their relationship without directly endorsing it, especially as we can see how much the spousal torment and jadedness behind the life of fame creates more misery in Priscilla than to the people worried for her like her parents and socialites. Behind all the rock & roll, glamour and pizazz lies a hollow marriage where one is no longer illusioned to much of anything, be it romance or appreciation for the music.That being said, outside of the disturbing implications behind Priscilla and Elvis' courtship, there really isn't much else to take away from the movie. By putting so much of Priscilla's perspective into the limelight, the portrayal of her husband isn't interesting enough to dissect beyond him being a fake charming guy who more so likes the idea of a soul mate instead of actually being with one consistently. It doesn't help that the film rushes certain plot points just to get to Presley's life of prestige, such as Priscilla's time with her rightfully concerned family, her trouble focusing in school and even the implied drug addictions she and her husband faced. Despite that latter key point playing a big role in Elvis' abusive behavior, it isn't explored enough to leave much of a dramatic impact. In fact, for a film that tries to incorporate themes of domestic abuse, it feels surprisingly lacking in showing much of that tension. Also, once the film ends, it feels as if it missed the opportunity to go more into Priscilla's life after leaving Elvis for good, almost as if it felt it didn't need to tell more when it should have.Outside of those qualities, the filmmaking is competent enough yet never rises above decently well crafted in depicting the era of subject. The cultural aesthetic of the late 50s and early to mid 60s feels more tact on for the sake of the time period, as outside of some of the road shows and projects Elvis is apart of, only the costuming sticks out the most, and yet the film hardly does much with them to make much of an impression. If anything, the pop cultural influence from this era feels more like an accompaniment to the story than really playing much of a role beyond the media playing up Elvis' life as more than it really is. Also, the lack of much of a background score surprisingly doesn't work as most of the scenes play out with an awkward tension that would have benefited from more than just what's on the soundtrack. Speaking of which, for some reason there are all kinds of retro and contemporary rock and jazz songs except from the king himself. Perhaps given the involvement of Priscilla Presley and her ex-husband's enterprises, this comes off as understandable yet confusing.So while made with earnest intentions and captivating performances, Priscilla is a decent enough biopic that falls flat in exploring more about its subject matter beyond superficial love and all the glitz and glamour that comes with it. I would recommend this on the grounds that it's more interesting than it is thought provoking, though definitely take that for what it's worth given how much influence was done by the target at hand. Besides, even if the king is no longer looked at the same way he was then, projects like these are good reminders to not look up to everyone you admire, let alone fall for."
tt22041854,,,"Early in Sofia Coppola's languid distillation of Priscilla Presley's life with Elvis, she receives a beautifully coiffed and presented gift of a pet poodle. Priscilla (Cailee Spaeny) had recently moved into Graceland when she gets the present. 14 when they met in Germany, Priscilla was still only 17. She coddles the pooch and treats it like a little princess. Coppola (who wrote the screenplay adapted from Priscilla's book) makes a case that Elvis (Jacob Elordi) viewed his then future wife as a type of possession. When the teenager asks for permission to take a part-time job, the musician forbades it saying that he needs her to be available whenever he desires. Like the dog, Priscilla is always to be primped and pampered to its owner's specifications.One could say that PRISCILLA represents the other side of Baz Luhrman's recent phantasmagorical film ELVIS in both style and POV. That's certainly true in many ways, but it's doubtful that Coppola would have made her movie much differently even if Luhrman's film didn't exist. Phillipe La Sourd's cinematography, Tamara Deverell's Production Design and Stacey Battat's costuming all fit nicely within Coppola's aesthetic. The filmmaker's love of pop music is also fully on display with period songs mixed freely with more recent tunes in a similar vein (the movie begins with The Ramones and fades out with Dolly Parton).Coppola has rarely been an auteur interested in pure plot and narrative drive. She prefers to soak the viewer into the milieu of her characters. On that level, PRISCILLA has a certain effectiveness. Neither Spaeny nor Elordi are stars, but, their anonymity adds to their relatability. Elordi in particular, faces not only comparisons to Austin Butler's ebullient Oscar nominated performance, but decades of imitators. He humanizes the mythic figure even if, at a certain point, his lack of flash reduces the King of Rock 'N Roll to too much the mere mortal. The elephant in the room is, of course, that Elvis would be considered persona non grata in today's climate. When Priscilla first enters Graceland, Elvis' ever-present entourage are taken aback at how young she looks. Coppola exaggerates the difference by casting actors over a foot apart in height (the real difference was closer to 8""). It does make her look like a little girl (and Spaeny convincingly pulls it off despite being only a year younger than Elordi; Elvis was a decade Priscilla's senior). In Coppola (and Priscilla's) telling, Elvis isn't portrayed as making his young wife into a purely sexual object. He kept her under glass in his misguided notion that he was protecting her. To make her into an idealized good Christian girl and modern Southern belle who his recently deceased mama could have been proud of. It's an extraordinary tricky balance - particularly with the real Priscilla being a Producer on this film.By design, PRISCILLA never takes a truly deep look at all the details of the couple's lives. Colonel Tom Parker is only vaguely alluded to. The viewer sees Elvis performing only near the very end, and briefly. Once at Graceland, Priscilla is barely shown with anyone other than Elvis' posse. The movie only spans the years they were together. It's a very insular movie which relies heavily on mood and atmosphere. It will be up to each individual viewer if that is sufficient."
tt22041854,,6,"Just rather uninteresting, on film terms at least.It is interesting seeing the film portray a different type of version of Elvis Presley, one that is uncomfortable to watch unfold but one that ought to be told. That's where anything noteworthy I have to say about this release ends, though. As a movie, it's rather boring. I'm not convinced there's enough to be told across a full blown picture, at least not one around 1hr 45mins in length. I will say that Cailee Spaeny puts in a solid display as the titular character, in fairness.Jacob Elordi as Elvis, in my opinion, isn't a positive to be honest. If I didn't know he was playing Elvis I genuinely wouldn't have guessed he was playing the singer, aside from a few outfits and the twisty bit of hair in his fringe. Accent particularly seemed off to me too, Elordi amusingly (given the director's connection) sounds more like Nicolas Cage (c. 1997, 'Con Air', Cameron Poe) on phone call scenes.It's competently put together visually at least, though overall I can't honestly say this made a mark on me personally. I don't feel like I learnt anything about 'Priscilla' herself. I doubt I'll remember this one long term, sadly."
tt22041854,,6,"Wow, this was an uncomfortable movie to watch. Priscilla invites inevitable comparisons to last year's ""Elvis,"" portraying an exact opposite narrative. Helmed by the talented Sophia Coppola, who commands great respect, and featuring Jacob Elordi, an actor I admire, the film falls short of expectations. Unfortunately, it presents a one-dimensional, flat perspective that left me somewhat disappointed.While the performances are strong, and the direction commendable, Priscilla's narrative feels tedious and slow at times. The harrowing depiction of power imbalances in the central relationship adds a layer of discomfort that makes the film hard to watch. Sophia Coppola's artistic choices unveil a side of the characters that, while impactful, renders the viewing experience challenging. Priscilla sheds light on the vulnerability of a young protagonist, emphasizing the discomfort of witnessing a story where she is just a child."
tt22041854,,6,"The movie fails to provide a closer look at the real Priscilla -- most of the movie's portrayal is already known to the world-wide Elvis audiences. Worse is that it portrays Elvis in such a negative light -- again, much of which; the drug addiction and its obvious ills, the audience already knows. The actors did what they could to this uninspiring script, especially Elordi but it was really the visuals that were, if anything, at all interesting and beautiful. That said, I could not get past the height difference between the key actors which was an obvious mismatch nor a more in-depth understanding of the main character herself. As I drove home from the theatre I just kept asking myself, ""But...why? Why make this movie?"" What good comes from it? For me, the portrayal did no good to Priscilla necessarily; as mentioned it taught little of her; her parents or their parenting, it lacked an emotional fullness to the real life story of this romance (if you will), and other than the bedroom scenes, very little of Priscilla's thinking, the relationship of Elvis and she. Lastly, and importantly, it does little good to the real-life extended Presley family, not to mention, the legacy of Elvis."
tt22041854,,7,"Greetings again from the darkness. It was less than 18 months ago when Baz Luhrman's Oscar nominated ELVIS hit theaters and we were admiring Austin Butler's performance. Where that movie was glitzy and loud and centered on Elvis and Col Tom Parker, this current film from writer-director Sofia Coppola (Oscar winner for LOST IN TRANSLATION, 2003) offers a quieter, more intimate glimpse at the relationship between Elvis and Priscilla through her eyes.Ms. Coppola is a detailed filmmaker who excels when dealing with personal isolation, and Priscilla makes a fitting and worthy subject. The screenplay by Coppola and Sandra Harmon is adapted from Priscilla Presley's 1985 memoir, ""Elvis and Me"", a book that also served as the basis for the 1988 TV movie of the same name (screenplay by Ms. Harmon). Although Elvis Presley Enterprises was not involved with this film (explaining the lack of familiar Elvis music), Priscilla Presley did serve as Executive Producer (EP, ironically), so her memories and preferences likely play a key role in much of what we see here.Relative newcomer Cailee Spaeny (""Mare of Easttown"") delivers an outstanding performance - from 14-year-old Priscilla Beaulieu in 1959 to Elvis's bride in 1967 through their divorce in 1973. Ms. Spaeny perfectly captures the wide-eyed innocence of a young fan, the frustrations of a young woman being controlled and isolated, and finally, a grown woman standing up for her own freedom. Playing Elvis through this same time period is Jacob Elordi (""Euphoria""), and he is effective in mimicking the familiar mannerisms and speaking voice. Physically, he towers over the diminutive Spaeny, which although not historically accurate, does add a dimension to the couple's disconnect. As for the age difference, the two actors are close in age, but are able to portray the actual 10 year age gap between Elvis and Priscilla.The creep factor is ever-present as 24-year-old Elvis, overseas on military duty, shows an elevated interest in 14-year-old Priscilla Beaulieu, whose military father is also stationed in Germany. The naivety of their first meetings is captured as Elvis' beloved mother has recently passed away. Both are lonely and away from home, and Elvis simply finds her easy to talk to. It's hindsight to question how parents could allow the situation to escalate, but anyone who has parented a teenager understands the challenges. When Priscilla turns 17, she moves into Graceland, yet Elvis insists the intimacy wait until after they are married.At the core of the story is Priscilla's solitude and loneliness. She is confined to Graceland and requested to ""keep the home fires burning"" as Elvis marches off to the stream of movies set up by a never-seen-here Col Tom Parker. Keeping Parker on the phone allows Priscilla's world to remain even smaller despite being married to the biggest star on the planet. Doses of Elvis and the Memphis Mafia occur between extended stretches alone with Elvis' grandmother and personal cook. She is isolated from the real world and clearly controlled by Elvis, who was only partially present.When Priscilla and Elvis are together, the strain is apparent. Prescription drugs and sexual tension are interrupted by periodic bursts of Elvis anger, followed by a sincere apology. It's here where we realize he's more of a kid than she is ... emotionally stunted in what makes a relationship (it takes more than the tabloid reports of movie set flings Priscilla reads about). This is also evident as she watches him go through many phases in search of himself - martial arts, bible study, eastern philosophy, etc. In the family photo shoot with Lisa Marie, body language tells the whole story. Priscilla's fling with karate instructor Mike Stone is teased, but not dwelled upon. We realize that Priscilla was the one thing in life he felt he could control. By the end, one of them has escaped the cage, while the other remains captive.Voted 'Best Film' at this year's Venice Film Festival, it also reminds us what a terrific filmmaker Sofia Coppola can be. Working with a limited budget, she and her team are so proficient, it never seems as if they cut corners. Cinematographer Philipe Le Sourd and Editor Sarah Flack manage to sustain the pacing despite an inordinate amount of time Priscilla spends on her own at Graceland. Production Designer Tamara Deverell recreated the recognizable interior of Graceland, while the work of Costume Designer Stacey Battat guides us through the fashion changes that occurred over these 14 years. The film recreates some of the iconic images and moments that are ingrained in our memory banks, and director Coppola chooses to end with Dolly Parton's ""I Will Always Love You"", supposedly the song Elvis sang to Priscilla as they finalized the divorce.Opens in theaters on November 3, 2023."
tt22041854,,8,"Priscilla is absorbing material told with a quiet confidence; like Marie Antoinette, for at least two thirds of the way in, this feels like it is so close to being one of this director's most Formally and performance-wise impressive and inspired films. Whether you sense any deeper personal connection Coppola may have had with the story (Id need a psychology degree to unpack what it may or may not be like for this director to have been so close to a figure like Francis Coppola, though a much different context), the film largely works as a story where you get not only why a young woman would fall for this man at this time, but why it would be so hard to leave when it gets... rough.When it's Priscilla in her high school years, in total yet totally understandable infatuation with Elvis (that time period when he goes away and she counts the months by calendar, chefs kiss), and even into most of the time into Graceland, it's engrossing. The flaw is when it kept going after running out of things to say; in that sense, ironically given how they are so wholly tonally different films, this has the same problem as Luhrmann's Elvis where it covers so much ground that it runs out of steam dramatically (the Hit The Points We Know sort of thing). If you asked me which is the superior film I'll say Coppola's, but it's not by a long shot exactly, just with different strengths for each.Still, Spaeny gives, along with Dominic Sessa in The Holdovers, the OMG where did *that* come from Young actor turn of the year, as well as Elordi being ideally cast as *this* Elvis, and even with my qualms I would say to anyone vaguely interested to check it out. It's the kind of storytelling where the physical details are so impactful - watch what Priscilla does just before she goes to the hospital to give birth to her daughter, not subtle but a devastating fine-underlined point about her life as it was - and as per Coppola the production design and costuming and the camerawork is fantastic (though it took me a few minutes to adjust to how dark some of the scenes are lit).And I must also add, other mostly splendid music choices besides (sampling from 80s New Wave to Santana), the opening needle drop (""Baby, I Love You,"" by The Ramones via Phil Spector) is as nerve-tingling as the final one is tacky (I'll leave you to be the judge, but I kind of groaned at that forced romantic irony).PS: that moment when Priscilla breaks down and tells Elvis to stop reading from that book is one of my two or three favorite moments from any film this year."
tt22041854,,6,"I suppose this is destined to be a little controversial. After all it's the other side of the story isn't it and perhaps not the side that many want to hear. That said, we now live in a world when people lap controversy up and wallow in the tearing down of fame. Don't watch this for that though, there's real people at the core and thus this demands a little more respect. Priscilla (Cailee Spaeny) is a teenager (there's the controversy) dragged out to a German airforce base with her parents, where ""there's nothing to do"". Turns out this is where Elvis Presley (Jacob Elordi) is based too. Rather oddly she's invited to a party at Elvis' place and things go from there. I'm not saying this is grooming, but she's 15 and 10 years younger than Presley. This really isn't all that comfortable viewing. Elvis is a bit creepy and certainly manipulative. Granted it's a different time as they say, but no one's under any illusions as to what's happening. ""Just what is the intent here?"" asks her father to Presley, but that's about as far as any objection goes. It could be said that while Priscilla is mature (debatable), then Elvis is immature (or good at pretending). Take his fame away and he's just a predator. Allow him the fame and everything we know, still just a predator. There's a reason there's none of his music in this film, I'm sure his estate tried to block this. It's all based on Priscilla's book though, so I guess it's her word against those intent on upholding the myth. Back in the States, Elvis invites her to Graceland where other party goers remark ""She's young. Looks like a little girl"". Certainly not ready for what's to come, a rollercoaster ride with a pill-popping playboy. Drinking, gambling, sex (with everyone but Priscilla), drugs... but no rock n roll. This doesn't show the day job. What it does show is a young girl lead along, treated as a play thing when it suits Presley. She's a doll. Kept in a box that is the inner sanctum of his trusted world. Spaeny is very good and she's holds the focus well. As she should, it's her story. Elordi is great as Elvis though and is overbearing when on screen. Again that's the point. It all looks the part. It's well acted. It's paced well, but it's not enjoyable. It's frustrating. A story of abuse. Is it all Elvis' fault. Well maybe not all of it, but he's certainly not a nice bloke. In fact everyone is pretty obnoxious. Poor Priscilla."
